116,-52.57916259765625
117,-52.59539794921875
118,-52.36492919921875
119,-51.66064453125
120,-51.6175537109375
121,-51.62322998046875
122,-51.2587890625
123,-51.0496826171875
124,-50.6474609375
125,-50.58172607421875
126,-52.89453125
127,-65.78204345703125
128,-81.61663818359375
129,-97.7030029296875
130,63.04510498046875
131,-130.4461669921875
132,-147.3154296875
133,-162.7928466796875
134,-177.45120239257812
135,-192.62054443359375
136,-207.80218505859375
137,-222.29376220703125
138,-239.29940795898438
139,-254.04891967773438
140,-271.2953186035156
141,210.002685546875
142,-299.88018798828125
143,-314.61285400390625
144,-328.05145263671875
145,-341.5822448730469
146,-353.0439758300781
147,290.92584228515625
148,-380.2738952636719
149,-395.0028381347656
150,-408.81463623046875
151,-419.3351135253906
152,-429.1806945800781
153,-438.79258728027344
154,-449.1946716308594
155,-460.1494445800781
